Title,Genre,Career_Start
Sian_Charlesworth,Electronic,2007
Sian_Charlesworth,Soul_and_R&B,2007
Sian_Evans,Electronic,1999
Sian_Evans,Rock,1999
Siavash_Ghomayshi,Blues,1958
Siavash_Ghomayshi,Electronic,1958
Siavash_Ghomayshi,Folk,1958
Siavash_Ghomayshi,Pop,1958
Siavash_Ghomayshi,Rock,1958
Siavash_Ghomayshi,Rock,1958
Siavash_Ghomayshi,Rock,1958
Siavash_Ghomayshi,Rock,1958
Sib_Hashian,Blues,1975
Sib_Hashian,Rock,1975
Sib_Hashian,Rock,1975
Sibel_Can,Folk,1990
Sibel_Can,Rock,1990
Sibel_Egemen,Folk,1978
Sibel_Egemen,Jazz,1978
Sibel_Egemen,Pop,1978
Sibel_Redžep,Electronic,2008
Sibel_Redžep,Electronic,2008
Sibel_Redžep,Pop,2008
Sibel_Redžep,Rock,2008
Sibel_Tüzün,Jazz,1978
Sibel_Tüzün,Pop,1978
Sibel_Tüzün,Rock,1978
Sid_Catlett,Jazz,1930
Sid_Catlett,Jazz,1930
Sid_Diamond,Hip_Hop,2005
Sid_Griffin,Country,1980
Sid_McGinnis,Pop,1975
Sid_McGinnis,Rock,1975
Sid_McGinnis,Rock,1975
Sid_Ringsby,Rock,1981
Sid_Ringsby,Metal,1981
Sid_Wilson,Electronic,1992
Sid_Wilson,Electronic,1992
Sid_Wilson,Hip_Hop,1992
Sid_Wilson,Metal,1992
Sid_Wilson,Metal,1992
Sidney_Barnes_(musician),Blues,1958
Sidney_Barnes_(musician),Jazz,1958
Sidney_Barnes_(musician),Soul_and_R&B,1958
Sidney_Bechet,Jazz,1908
Sidney_Miller_(musician),Hip_Hop,1997
Sidney_Miller_(musician),Pop,1997
Sidney_Miller_(musician),Soul_and_R&B,1997
Sidney_Miller_(musician),Rock,1997
Sidney_Samson,Electronic,1999
Siegfried_Meier,Pop,1990
Siegfried_Meier,Rock,1990
Siegfried_Meier,Rock,1990
Siegfried_Meier,Rock,1990
Siegfried_Meier,Metal,1990
Siegfried_Meier,Punk,1990
Sierra_Kay,Rock,2007
Sierra_Kay,Rock,2007
Sierra_Noble,Country,2003
Sierra_Noble,Folk,2003
Sierra_Noble,Folk,2003
Sierra_Noble,Rock,2003
Sierra_Swan,Folk,1998
Sierra_Swan,Hip_Hop,1998
Sierra_Swan,Rock,1998
Sigbjørn_Apeland,Jazz,1986
Signalrunners,Electronic,2003
Signalrunners,Electronic,2003
Signe_Toly_Anderson,Blues,1965
Signe_Toly_Anderson,Folk,1965
Signe_Toly_Anderson,Rock,1965
Silenoz,Metal,1992
Silenoz,Metal,1992
Silenoz,Metal,1992
Silvan_Zingg,Blues,1993
Silvan_Zingg,Jazz,1993
Silvano_Monasterios,Jazz,1982
Silvi_Vrait,Country,1972
Silvi_Vrait,Folk,1972
Silvi_Vrait,Jazz,1972
Silvi_Vrait,Rock,1972
Silvia_Olari,Pop,2008
Silvia_Olari,Soul_and_R&B,2008
Silvia_Olari,Soul_and_R&B,2008
Silvia_Urbina,Folk,1955
Silvy_De_Bie,Electronic,2000
Silvy_De_Bie,Pop,2000
Silvía_Night,Blues,2005
Silvía_Night,Electronic,2005
Silvía_Night,Soul_and_R&B,2005
Simi_Sernaker,Rock,1999
Simi_Sernaker,Rock,1999
Simina_Grigoriu,Easy_Listening,2001
Simina_Grigoriu,Electronic,2001
Simon_(music_director),Blues,2013
Simon_(music_director),Jazz,2013
Simon_(music_director),Other,2013
Simon_Andersson,Pop,2000
Simon_Andersson,Soul_and_R&B,2000
Simon_Andersson,Rock,2000
Simon_Andersson,Rock,2000
Simon_Andersson,Metal,2000
Simon_Beta,Electronic,1997
Simon_Beta,Electronic,1997
Simon_Britton,Hip_Hop,1980
Simon_Britton,Soul_and_R&B,1980
Simon_Climie,Country,1987
Simon_Climie,Electronic,1987
Simon_Climie,Pop,1987
Simon_Climie,Soul_and_R&B,1987
Simon_Climie,Rock,1987
Simon_Collins,Pop,1999
Simon_Collins,Rock,1999
Simon_Crowe,Electronic,1975
Simon_Crowe,Pop,1975
Simon_Crowe,Rock,1975
Simon_Crowe,Rock,1975
Simon_Crowe,Punk,1975
Simon_Cruz,Rock,2009
Simon_Cruz,Metal,2009
Simon_Fagan,Folk,2007
Simon_Fagan,Folk,2007
Simon_Fagan,Pop,2007
Simon_Fagan,Rock,2007
Simon_Fisher_Turner,Electronic,1974
Simon_Fisher_Turner,Pop,1974
Simon_Fisher_Turner,Rock,1974
Simon_Fox,Electronic,1969
Simon_Fox,Rock,1969
Simon_Fox,Rock,1969
Simon_Franglen,Pop,1989
Simon_Franglen,Other,1989
Simon_Gallup,Electronic,1975
Simon_Gallup,Rock,1975
Simon_Gallup,Rock,1975
Simon_Gogerly,Pop,1988
Simon_Gogerly,Soul_and_R&B,1988
Simon_Gogerly,Rock,1988
Simon_Hale,Jazz,1985
Simon_Hale,Rock,1985
Simon_Hill_(musician),Jazz,1987
Simon_Hill_(musician),Soul_and_R&B,1987
Simon_Hill_(musician),Soul_and_R&B,1987
Simon_Huw_Jones,Rock,1980
Simon_Isogai,Folk,2002
Simon_Isogai,Rock,2002
Simon_Jones_(musician),Rock,1989
Simon_Jones_(musician),Rock,1989
Simon_Katz,Blues,1994
Simon_Katz,Electronic,1994
Simon_Katz,Electronic,1994
Simon_Katz,Pop,1994
Simon_Katz,Soul_and_R&B,1994
Simon_Katz,Soul_and_R&B,1994
Simon_Katz,Soul_and_R&B,1994
Simon_Katz,Rock,1994
Simon_Katz,Carribbean,1994
Simon_Kirke,Blues,1968
Simon_Kirke,Blues,1968
Simon_Kirke,Rock,1968
Simon_Kirke,Rock,1968
Simon_Little,Folk,1998
Simon_Little,Jazz,1998
Simon_Little,Rock,1998
Simon_Little,Rock,1998
Simon_Mathew,Blues,2005
Simon_Mathew,Pop,2005
Simon_Mathew,Soul_and_R&B,2005
Simon_Mathew,Soul_and_R&B,2005
Simon_Mayor,Folk,1976
Simon_Neale,Electronic,2004
Simon_Neale,Electronic,2004
Simon_Neil,Rock,1995
Simon_Neil,Punk,1995
Simon_Nicol,Folk,1960
Simon_Nicol,Rock,1960
Simon_Patterson_(musician),Electronic,2000
Simon_Phillips_(drummer),Jazz,1969
Simon_Phillips_(drummer),Rock,1969
Simon_Phillips_(drummer),Rock,1969
Simon_Phillips_(drummer),Rock,1969
Simon_Phillips_(drummer),Metal,1969
Simon_Pryce,Other,2002
Simon_Scott_(drummer),Electronic,1988
Simon_Scott_(drummer),Electronic,1988
Simon_Scott_(drummer),Rock,1988
Simon_Scott_(drummer),Rock,1988
Simon_Scott_(drummer),Rock,1988
Simon_Tam_(musician),Electronic,1996
Simon_Tam_(musician),Rock,1996
Simon_Tan,Blues,1992
Simon_Tan,Jazz,1992
Simon_Tan,Soul_and_R&B,1992
Simon_Tan,Rock,1992
Simon_Townshend,Electronic,1974
Simon_Townshend,Folk,1974
Simon_Townshend,Rock,1974
Simon_Underwood,Rock,1977
Simon_Warner,Easy_Listening,1985
Simon_Warner,Pop,1985
Simon_Webbe,Blues,2000
Simon_Webbe,Pop,2000
Simon_Webbe,Soul_and_R&B,2000
Simon_Webbe,Soul_and_R&B,2000
Simon_Wilkinson,Electronic,2001
Simon_Wilkinson,Rock,2001
Simon_William_Lord,Rock,2000
Simon_Williams_(bassist),Pop,1993
Simon_Williams_(bassist),Punk,1993
Simon_Wright_(musician),Blues,1979
Simon_Wright_(musician),Rock,1979
Simon_Wright_(musician),Rock,1979
Simon_Wright_(musician),Rock,1979
Simon_Wright_(musician),Metal,1979
Simona_Molinari,Jazz,2005
Simona_Molinari,Jazz,2005
Simona_Molinari,Jazz,2005
Simona_Molinari,Pop,2005
Simone_(actress),Blues,1980
Simone_(actress),Electronic,1980
Simone_(actress),Folk,1980
Simone_(actress),Jazz,1980
Simone_(actress),Soul_and_R&B,1980
Simone_(actress),Soul_and_R&B,1980
Simone_Bocchino,Electronic,1997
Simone_Bocchino,Electronic,1997
Simone_Cristicchi,Soul_and_R&B,1997
Simone_Cristicchi,Carribbean,1997
Simone_Egeriis,Electronic,2012
Simone_Egeriis,Pop,2012
Simone_Eriksrud,Jazz,1990
Simone_Eriksrud,Soul_and_R&B,1990
Simone_Giuliani,Electronic,1991
Simone_Giuliani,Jazz,1991
Simone_Giuliani,Soul_and_R&B,1991
Simone_Saback,Blues,1976
Simone_Saback,Jazz,1976
Simone_Sello,Pop,1987
Simone_Sello,Soul_and_R&B,1987
Simone_Sello,Rock,1987
Simone_Sello,Rock,1987
Simone_Simons,Metal,2002
Simone_Simons,Metal,2002
Simonna,Pop,2005
Simonna,Rock,2005
Simor_Jalal,Other,1999
Simphiwe_Dana,Folk,2000
Simphiwe_Dana,Jazz,2000
Simón_Echeverría,Pop,1995
Simón_Echeverría,Rock,1995
Simón_Echeverría,Rock,1995
Simón_Echeverría,Metal,1995
Sin_Quirin,Experimental,2000
Sin_Quirin,Metal,2000
Sinan_Akçıl,Blues,2001
Sinan_Akçıl,Pop,2001
Sinan_Akçıl,Soul_and_R&B,2001
Sinan_Alimanović,Jazz,1974
Sinan_Alimanović,Rock,1974
Sinan_Sakić,Folk,1978
Sinan_Sakić,Pop,1978
Sinead_Burgess,Pop,2007
Sinead_Burgess,Rock,2007
Sinead_Harnett,Blues,2011
Sinead_Harnett,Electronic,2011
Sinead_Harnett,Soul_and_R&B,2011
Sinead_Harnett,Soul_and_R&B,2011
Singing_Melody,Soul_and_R&B,1988
Singing_Melody,Carribbean,1988
Sinikka_Langeland,Folk,1981
Sinikka_Langeland,Jazz,1981
Sinikka_Langeland,Other,1981
Siniša_Vuco,Folk,1989
Siniša_Vuco,Pop,1989
Siniša_Vuco,Pop,1989
Siniša_Vuco,Pop,1989
Siniša_Vuco,Rock,1989
Siniša_Vuco,Rock,1989
Siniša_Vuco,Rock,1989
Siniša_Vuco,Rock,1989
Siniša_Vuco,Rock,1989
Siniša_Vuco,Metal,1989
Sinjin_Hawke,Hip_Hop,2011
Sinn_Sisamouth,Blues,1957
Sinn_Sisamouth,Jazz,1957
Sinn_Sisamouth,Rock,1957
Sinn_Sisamouth,Rock,1957
Sinn_Sisamouth,Other,1957
Sinéad_O'Connor,Folk,1986
Sinéad_O'Connor,Pop,1986
Sinéad_O'Connor,Rock,1986
Sinéad_O'Connor,Rock,1986
Sinéad_O'Connor,Rock,1986
Siobhan_Fahey,Electronic,1979
Siobhan_Magnus,Blues,2010
Siobhan_Magnus,Pop,2010
Siobhan_Magnus,Soul_and_R&B,2010
Siobhan_Magnus,Rock,2010
Siobhan_Owen,Folk,2007
Siobhan_Owen,Folk,2007
Siobhan_Owen,Other,2007
Siobhán_Donaghy,Pop,1998
Siobhán_Donaghy,Rock,1998
Siouxsie_Sioux,Electronic,1976
Siouxsie_Sioux,Rock,1976
Siouxsie_Sioux,Rock,1976
Sippie_Wallace,Blues,1918
Sippie_Wallace,Jazz,1918
Sir_Jinx,Hip_Hop,1983
Sir_Jinx,Hip_Hop,1983
Sir_Pathétik,Hip_Hop,2000
Sir_Pathétik,Soul_and_R&B,2000
Sirah_(rapper),Hip_Hop,2007
Sirah_(rapper),Pop,2007
Siri_Nilsen,Folk,2007
Siri_Nilsen,Pop,2007
Siriusmo,Electronic,2000
Siriusmo,Electronic,2000
Siriusmo,Electronic,2000
Sirkazhi_Govindarajan,Classical,1952
Sirkazhi_Govindarajan,Other,1952
Sirkus_Sirkuz,Electronic,2012
Sirone_(musician),Jazz,1960
Sirone_(musician),Jazz,1960
Sirone_(musician),Jazz,1960
Sirvan_Khosravi,Pop,2001
Sirvan_Khosravi,Rock,2001
Sirvan_Khosravi,Rock,2001
Sisqó,Blues,1992
Sisqó,Soul_and_R&B,1992
Sista_Monica_Parker,Blues,1992
Sista_Monica_Parker,Blues,1992
Sista_Monica_Parker,Soul_and_R&B,1992
Sista_Monica_Parker,Rock,1992
Sister_Carol,Carribbean,1984
Sister_Lucille_Pope,Soul_and_R&B,1964
Sister_Rosetta_Tharpe,Blues,1919
Sister_Rosetta_Tharpe,Jazz,1919
Sister_Rosetta_Tharpe,Soul_and_R&B,1919
Sister_Rosetta_Tharpe,Rock,1919
Sithara_(singer),Folk,2007
Sithara_(singer),Classical,2007
Sitti,Jazz,2006
Sitti,Jazz,2006
Sivan_Levy,Folk,2007
Sivan_Levy,Pop,2007
Sixto_Rodriguez,Blues,1967
Sixto_Rodriguez,Folk,1967
Sixto_Rodriguez,Rock,1967
Sixto_Rodriguez,Rock,1967
Sixtoo,Electronic,1990
Sixtoo,Hip_Hop,1990
Sizzla,Carribbean,1990
Skalp,Blues,1996
Skalp,Hip_Hop,1996
Skalp,Pop,1996
Skalp,Pop,1996
Skalp,Soul_and_R&B,1996
Skalp,Rock,1996
Skalp,Other,1996
Skay_Beilinson,Rock,1968
Skay_Beilinson,Rock,1968
Skay_Beilinson,Rock,1968
Skay_Beilinson,Rock,1968
Skay_Beilinson,Rock,1968
Skeeter_Davis,Country,1952
Skeeter_Davis,Pop,1952
Skeets_McDonald,Country,1935
Skeets_McDonald,Rock,1935
Skepta,Electronic,2003
Skepta,Hip_Hop,2003
Sketchman,Electronic,2007
Sketchman,Electronic,2007
Sketchman,Electronic,2007
Sketchman,Hip_Hop,2007
Skibadee,Hip_Hop,1993
Skin_(musician),Rock,1995
Skin_(musician),Rock,1995
Skin_(musician),Metal,1995
Skinny_Dennis,Country,1970
Skinny_Dennis,Folk,1970
Skip_Battin,Country,1956
Skip_Battin,Folk,1956
Skip_Battin,Rock,1956
Skip_Battin,Rock,1956
Skip_Battin,Rock,1956
Skip_Heller,Jazz,1992
Skip_Heller,Rock,1992
Skip_Miller,Hip_Hop,1971
Skip_Miller,Jazz,1971
Skip_Miller,Pop,1971
Skip_Miller,Soul_and_R&B,1971
Skip_Miller,Rock,1971
Skip_Scarborough,Electronic,1960
Skip_Scarborough,Soul_and_R&B,1960
Skip_Scarborough,Soul_and_R&B,1960
Skip_Scarborough,Soul_and_R&B,1960
Skip_Scarborough,Soul_and_R&B,1960
Skip_Spence,Rock,1965
Skipper_Wise,Rock,1977
Skitch_Henderson,Jazz,1937
Skowa,Soul_and_R&B,1975
Skowa,Soul_and_R&B,1975
Skratch_Bastid,Hip_Hop,2001
Skread,Hip_Hop,2004
Skread,Soul_and_R&B,2004
Skream,Electronic,2003
Skream,Electronic,2003
Skream,Electronic,2003
Skream,Electronic,2003
Skream,Soul_and_R&B,2003
Skrillex,Electronic,2002
Skrillex,Punk,2002
Skrip_(rapper),Soul_and_R&B,1999
Sky_Saxon,Rock,1962
Sky_Saxon,Rock,1962
Skye_Sweetnam,Pop,2002
Skye_Sweetnam,Pop,2002
Skye_Sweetnam,Pop,2002
Skye_Sweetnam,Rock,2002
Skye_Sweetnam,Rock,2002
Skye_Sweetnam,Rock,2002
Skye_Sweetnam,Punk,2002
Skyla,Electronic,2008
Skyla,Electronic,2008
Skylar_Kergil,Folk,2009
Skylar_Kergil,Folk,2009
Skylar_Kergil,Folk,2009
Skylar_Laine,Country,2012
Skylar_Laine,Country,2012
Skylar_Laine,Rock,2012
Skylar_Thomas,Blues,1998
Skylar_Thomas,Rock,1998
Skylar_Thomas,Rock,1998
Skylar_Thomas,Rock,1998
Skylar_Thomas,Metal,1998
Skúli_Sverrisson,Jazz,1986
Slash_(musician),Blues,1981
Slash_(musician),Rock,1981
Slash_(musician),Rock,1981
Slash_(musician),Rock,1981
Slash_(musician),Metal,1981
Slav_Simanic,Rock,1992
Slav_Simanic,Rock,1992
Slavin_Slavchev,Pop,2014
Slavin_Slavchev,Rock,2014
Slavin_Slavchev,Rock,2014
Slađa_Delibašić,Electronic,1991
Slađa_Delibašić,Electronic,1991
Slađa_Delibašić,Folk,1991
Slađa_Delibašić,Pop,1991
Slađa_Delibašić,Soul_and_R&B,1991
Slađana_Milošević,Electronic,1971
Slađana_Milošević,Pop,1971
Slađana_Milošević,Rock,1971
Sleep_(rapper),Electronic,1996
Sleep_(rapper),Hip_Hop,1996
Sleep_(rapper),Hip_Hop,1996
Sleep_Dank,Hip_Hop,2001
Sleepy_Brown,Hip_Hop,1995
Sleepy_John_Estes,Blues,1929
Sleepy_John_Estes,Blues,1929
Sleepy_John_Estes,Country,1929
Slide_Hampton,Jazz,1950
Slide_Hampton,Jazz,1950
Slim_(singer),Electronic,1991
Slim_(singer),Soul_and_R&B,1991
Slim_(singer),Soul_and_R&B,1991
Slim_(singer),Soul_and_R&B,1991
Slim_Burna,Other,2009
Slim_Gaillard,Jazz,1930
Slim_Gaillard,Jazz,1930
Slim_Jesus,Electronic,2015
Slim_Jesus,Hip_Hop,2015
Slim_Jim_Phantom,Rock,1979
Slim_Jim_Phantom,Rock,1979
Slim_Thug,Hip_Hop,1998
Slim_Thug,Hip_Hop,1998
Slim_Twig,Pop,2005
Slim_Twig,Rock,2005
Slim_Twig,Rock,2005
Slim_Whitman,Country,1948
Slim_Whitman,Folk,1948
Slimkid3,Hip_Hop,1991
Slimkid3,Soul_and_R&B,1991
Slimmy,Electronic,1999
Slimmy,Electronic,1999
Slimmy,Pop,1999
Slimmy,Pop,1999
Slimmy,Rock,1999
Slimmy,Rock,1999
Slimmy,Other,1999
Slobodan_Trkulja,Pop,1997
Slobodan_Trkulja,Rock,1997
Slow_(DJ),Hip_Hop,1992
Sly_Stone,Soul_and_R&B,1952
Sly_Stone,Soul_and_R&B,1952
Sly_Stone,Soul_and_R&B,1952
Sly_Stone,Rock,1952
Smash_David,Electronic,2013
Smash_David,Hip_Hop,2013
Smash_David,Pop,2013
Smash_David,Soul_and_R&B,2013
Smashing_Sebastian,Electronic,1995
Smashing_Sebastian,Pop,1995
Smiler_(musician),Electronic,2009
Smiley_Culture,Carribbean,1970
Smiley_Lewis,Blues,1940
Smita_Bellur,Classical,0025
Smith_Ballew,Country,1930
Smith_Ballew,Jazz,1930
Smoke_E._Digglera,Blues,1990
Smoke_E._Digglera,Hip_Hop,1990
Smoke_E._Digglera,Soul_and_R&B,1990
Smoke_E._Digglera,Soul_and_R&B,1990
Smokey_Hogg,Blues,1930
Smokey_Hogg,Country,1930
Smokie_Norful,Pop,2002
Smokin_Jo,Electronic,1990
Smokin_Jo,Electronic,1990
Smooth_(singer),Blues,1990
Smooth_(singer),Hip_Hop,1990
Smooth_(singer),Soul_and_R&B,1990
Smurfie_Syco,Blues,2002
Smurfie_Syco,Electronic,2002
Smurfie_Syco,Electronic,2002
Smurfie_Syco,Hip_Hop,2002
Smurfie_Syco,Soul_and_R&B,2002
Snax_(musician),Electronic,2002
Snax_(musician),Soul_and_R&B,2002
Snax_(musician),Soul_and_R&B,2002
Snax_(musician),Soul_and_R&B,2002
Snir_Yamin,Pop,2006
Snir_Yamin,Rock,2006
Snob_Scrilla,Hip_Hop,2007
Snooky_Pryor,Blues,1945
Snow_(musician),Hip_Hop,1989
Snowy_Shaw,Rock,1989
Snowy_Shaw,Rock,1989
Snowy_Shaw,Metal,1989
Snowy_Shaw,Metal,1989
Snowy_Shaw,Metal,1989
Snowy_Shaw,Metal,1989
Snowy_Shaw,Punk,1989
Snowy_White,Blues,1965
Snowy_White,Pop,1965
Snowy_White,Rock,1965
Snowy_White,Rock,1965
Snowy_White,Rock,1965
Snuffy_Jenkins,Country,1927
SoShy,Blues,2000
SoShy,Pop,2000
SoShy,Soul_and_R&B,2000
SoShy,Soul_and_R&B,2000
Sobrenadar,Electronic,2008
Sobrenadar,Rock,2008
"Soce,_the_elemental_wizard",Hip_Hop,2003
Sofi_Marinova,Electronic,1992
Sofi_Marinova,Pop,1992
Sofia_(Swedish_singer),Pop,2007
Sofia_El_Marikh,Pop,2005
Sofia_Essaïdi,Blues,2003
Sofia_Essaïdi,Soul_and_R&B,2003
Sofia_Nizharadze,Pop,2006
Sofia_Nizharadze,Soul_and_R&B,2006
Sofia_Nizharadze,Other,2006
Sofia_Shinas,Electronic,1991
Sofia_Shinas,Pop,1991
Sofia_Sida,Blues,2002
Sofia_Sida,Electronic,2002
Sofia_Sida,Pop,2002
Sofia_Sida,Soul_and_R&B,2002
Sofia_Talvik,Folk,2004
Sofia_Talvik,Pop,2004
Sofia_Talvik,Rock,2004
Sofie_Zamchick,Folk,1997
Sofie_Zamchick,Pop,1997
Sogdiana_Fedorinskaya,Folk,2000
Sogdiana_Fedorinskaya,Pop,2000
Sohail_Sen,Other,2008
Soheila_Zaland,Pop,1980
Sohn_(musician),Electronic,2012
Sohrab_Fakir,Folk,1954
Soko_(singer),Electronic,2002
Soko_(singer),Electronic,2002
Soko_(singer),Folk,2002
Soko_(singer),Pop,2002
Soko_(singer),Rock,2002
Soko_Richardson,Blues,1955
Soko_Richardson,Blues,1955
Soko_Richardson,Soul_and_R&B,1955
Soko_Richardson,Soul_and_R&B,1955
Soko_Richardson,Rock,1955
Soko_Richardson,Rock,1955
Sole_(hip_hop_artist),Electronic,1992
Sole_(hip_hop_artist),Hip_Hop,1992
Sole_(hip_hop_artist),Hip_Hop,1992
Soledad_Pastorutti,Folk,1995
Solitair,Blues,1994
Solitair,Hip_Hop,1994
Solitair,Pop,1994
Solitair,Soul_and_R&B,1994
Solitaire_(musician),Electronic,1983
Solomon_Burke,Blues,1955
Solomon_Burke,Country,1955
Solomon_Burke,Soul_and_R&B,1955
Solomon_Burke,Soul_and_R&B,1955
Solomon_Burke,Rock,1955
Solomon_Ray,Hip_Hop,2008
Solomon_Ray,Pop,2008
Solomon_Ray,Pop,2008
Solomun,Electronic,2002
Solomun,Electronic,2002
Soluna_Samay,Country,2001
Soluna_Samay,Folk,2001
Soluna_Samay,Folk,2001
Soluna_Samay,Pop,2001
Soluna_Samay,Pop,2001
Soluna_Samay,Rock,2001
Soluna_Samay,Rock,2001
Soluna_Samay,Rock,2001
Soluna_Samay,Rock,2001
Solvent_(producer),Electronic,1997
Son_Dong-woon,Blues,2009
Son_Dong-woon,Hip_Hop,2009
Son_Dong-woon,Pop,2009
Son_Dong-woon,Soul_and_R&B,2009
Son_Lewis,Blues,1970
Son_Lewis,Soul_and_R&B,1970
Son_Little,Blues,2014
Son_Little,Soul_and_R&B,2014
Son_Little,Soul_and_R&B,2014
Son_Seung-yeon,Blues,2012
Son_Seung-yeon,Pop,2012
Son_Seung-yeon,Soul_and_R&B,2012
Son_of_Dave,Blues,1989
Son_of_Dave,Folk,1989
Son_of_Dave,Rock,1989
Son_of_Dave,Rock,1989
Sonaro,Hip_Hop,2010
Sonaro,Pop,2010
Sonaro,Soul_and_R&B,2010
Sondre_Lerche,Jazz,2001
Sondre_Lerche,Pop,2001
Sondre_Lerche,Rock,2001
Song_Chang-sik,Folk,1967
Song_Chang-sik,Pop,1967
Song_Yunhyeong,Blues,2013
Song_Yunhyeong,Hip_Hop,2013
Song_Yunhyeong,Pop,2013
Song_Yunhyeong,Soul_and_R&B,2013
Sonia_Jones,Pop,1979
Sonia_Jones,Rock,1979
Sonia_Leigh,Country,1998
Sonique_(musician),Electronic,1985
Sonique_(musician),Electronic,1985
Sonja_Aldén,Pop,1997
Sonja_Bakić,Pop,2008
Sonja_Bakić,Pop,2008
Sonja_Bakić,Soul_and_R&B,2008
Sonja_Bakić,Rock,2008
Sonja_Bakić,Rock,2008
Sonja_Kristina,Folk,1960
Sonja_Kristina,Rock,1960
Sonja_Škorić,Easy_Listening,2002
Sonja_Škorić,Folk,2002
Sonja_Škorić,Pop,2002
Sonny_Black,Blues,1960
Sonny_Black,Folk,1960
Sonny_Bradshaw,Jazz,1940
Sonny_Bradshaw,Carribbean,1940
Sonny_Clark,Jazz,1953
Sonny_Clark,Jazz,1953
Sonny_Condell,Folk,1960
Sonny_Condell,Folk,1960
Sonny_Condell,Rock,1960
Sonny_Curtis,Country,1958
Sonny_Curtis,Pop,1958
Sonny_Digital,Electronic,2010
Sonny_Digital,Hip_Hop,2010
Sonny_Flame,Soul_and_R&B,2006
Sonny_Flame,Carribbean,2006
Sonny_Fortune,Jazz,1966
Sonny_Fredie-Pedersen,Blues,1998
Sonny_Fredie-Pedersen,Electronic,1998
Sonny_Fredie-Pedersen,Pop,1998
Sonny_Fredie-Pedersen,Soul_and_R&B,1998
Sonny_Igoe,Jazz,1939
Sonny_Igoe,Jazz,1939
Sonny_J_Mason,Electronic,1998
Sonny_J_Mason,Soul_and_R&B,1998
Sonny_J_Mason,Soul_and_R&B,1998
Sonny_J_Mason,Soul_and_R&B,1998
Sonny_J_Mason,Soul_and_R&B,1998
Sonny_James,Country,1953
Sonny_James,Pop,1953
Sonny_Knight,Pop,1954
Sonny_Knight,Soul_and_R&B,1954
Sonny_Landreth,Blues,1973
Sonny_Landreth,Blues,1973
Sonny_Landreth,Country,1973
Sonny_Lester,Jazz,1944
Sonny_Mayo,Rock,1992
Sonny_Mayo,Rock,1992
Sonny_Mayo,Metal,1992
Sonny_Mayo,Metal,1992
Sonny_Mayo,Punk,1992
Sonny_Mayo,Punk,1992
Sonny_Rhodes,Blues,1958
Sonny_Roberts,Carribbean,1961
Sonny_Rollins,Jazz,1940
Sonny_Rollins,Jazz,1940
Sonny_Sandoval,Metal,1992
Sonny_Sandoval,Metal,1992
Sonny_Sandoval,Carribbean,1992
Sonny_Sharrock,Jazz,1966
Sonny_T.,Pop,1991
Sonny_T.,Soul_and_R&B,1991
Sonny_T.,Soul_and_R&B,1991
Sonny_T.,Rock,1991
Sonny_Terry,Blues,1930
Sonny_Terry,Country,1930
Sonya_Isaacs,Country,1999
Sonya_Scarlet,Rock,1999
Sonyae_Elise,Blues,2010
Sonyae_Elise,Hip_Hop,2010
Sonyae_Elise,Pop,2010
Sonyae_Elise,Soul_and_R&B,2010
Sooyoung_Park,Rock,1986
Sooyoung_Park,Punk,1986
Sophia_Churney,Pop,1998
Sophia_Montecarlo,Pop,2004
Sophia_Montecarlo,Rock,2004
Sophie_(producer),Pop,2011
Sophie_B._Hawkins,Pop,1992
Sophie_B._Hawkins,Rock,1992
Sophie_Barker,Easy_Listening,1996
Sophie_Barker,Electronic,1996
Sophie_Barker,Rock,1996
Sophie_Delila,Pop,2005
Sophie_Delila,Soul_and_R&B,2005
Sophie_Delila,Rock,2005
Sophie_Ellis-Bextor,Electronic,1997
Sophie_Ellis-Bextor,Electronic,1997
Sophie_Ellis-Bextor,Pop,1997
Sophie_Ellis-Bextor,Pop,1997
Sophie_Ellis-Bextor,Soul_and_R&B,1997
Sophie_Ellis-Bextor,Rock,1997
Sophie_Ellis-Bextor,Rock,1997
Sophie_Milman,Jazz,2004
Sophie_Monk,Electronic,1999
Sophie_Monk,Pop,1999
Sophie_Rimheden,Electronic,1999
Sophie_Rimheden,Electronic,1999
Sophie_Rimheden,Pop,1999
Sophie_Zelmani,Folk,1995
Sopho_Khalvashi,Pop,2006
Sora_Izumikawa,Pop,1998
Soraya_(musician),Folk,1996
Soraya_(musician),Pop,1996
Soraya_(musician),Rock,1996
Soraya_(musician),Rock,1996
Soraya_(musician),Other,1996
Soraya_Arnelas,Electronic,2005
Soraya_Arnelas,Electronic,2005
Soraya_Arnelas,Pop,2005
Soraya_Titawasira,Pop,2012
Soraya_Titawasira,Soul_and_R&B,2012
Soren_Bryce,Pop,2015
Soren_Reiff,Jazz,1986
Soren_Reiff,Soul_and_R&B,1986
Sotelúm,Folk,2006
Sotiris_Lagonikas,Rock,1984
Sotiris_Lagonikas,Rock,1984
Sotiris_Lagonikas,Rock,1984
Souad_Massi,Country,1989
Souad_Massi,Folk,1989
Souad_Massi,Other,1989
Soukaina_Boukries,Jazz,2013
SoulJa,Blues,2005
SoulJa,Hip_Hop,2005
SoulJa,Pop,2005
SoulJa,Soul_and_R&B,2005
Soul_Basement,Folk,1994
Soul_Basement,Folk,1994
Soul_Basement,Hip_Hop,1994
Soul_Basement,Jazz,1994
Soul_Basement,Pop,1994
