Title,Genre,Birthyear
Antonia_Iacobescu,Soul_and_R&B,1988
Antonia_Iacobescu,Soul_and_R&B,1988
Antonija_Šola,Soul_and_R&B,1979
Antonio_Arcaño,Soul_and_R&B,1911
Antonio_Cabán_Vale,Soul_and_R&B,1942
Antonio_Ciacca,Jazz,1959
Antonio_Ciacca,Jazz,1959
Antonio_Olivari,Folk,1980
Antonio_Olivari,Rock,1980
Alban_Skënderaj,Pop,1982
Alban_Skënderaj,Pop,1982
Alban_Skënderaj,Rock,1982
Alban_Skënderaj,Rock,1982
Albennie_Jones,Blues,1914
Albennie_Jones,Jazz,1914
Albennie_Jones,Soul_and_R&B,1914
Albert_Beger,Jazz,1959
Albert_Beger,Jazz,1959
Albert_Marcœur,Jazz,1947
Albert_Marcœur,Pop,1947
Albert_Marcœur,Rock,1947
Albert_Nicholas,Pop,1900
Alberta_Adams,Blues,1917
Alberto_Carpani,Pop,1956
Alberto_Pérez_(musician),Jazz,1950
Alberto_Zamarbide,Rock,1960
